isic_id,site
ISIC_6433929,New York2
ISIC_5736971,New York2
ISIC_3690890,New York2
ISIC_9444659,New York2
ISIC_2851842,New York2
ISIC_5420096,New York2
ISIC_1692768,New York2
ISIC_8939957,New York2
ISIC_1510540,New York2
ISIC_1364900,New York2
ISIC_5449421,New York2
ISIC_5926550,New York2
ISIC_6409522,New York2
ISIC_7166827,New York2
ISIC_6667632,New York2
ISIC_6396310,New York2
ISIC_8152966,New York2
ISIC_0612638,New York2
ISIC_5970162,New York2
ISIC_1685962,New York2
ISIC_0188232,New York2
ISIC_7679270,New York2
ISIC_5777510,New York2
ISIC_2137080,New York2
ISIC_6184891,New York2
ISIC_8913309,New York2
ISIC_4207959,New York2
ISIC_9260193,New York2
ISIC_4774478,New York2
ISIC_8375567,New York2
ISIC_9886430,New York2
ISIC_7260982,New York2
ISIC_5010212,New York2
ISIC_9432999,New York2
ISIC_7078501,New York2
ISIC_2884038,New York2
ISIC_8502689,New York2
ISIC_2365013,New York2
ISIC_9335652,New York2
ISIC_6368918,New York2
ISIC_6827665,New York2
ISIC_4839743,New York2
ISIC_6033409,New York2
ISIC_1818238,New York2
ISIC_2056422,New York2
ISIC_2996240,New York2
ISIC_6012370,New York2
ISIC_6379594,New York2
ISIC_1442945,New York2
ISIC_6115208,New York2
ISIC_3166167,New York2
ISIC_1534969,New York2
ISIC_0473709,New York2
ISIC_0717152,New York2
ISIC_7968881,New York2
ISIC_5153848,New York2
ISIC_4328860,New York2
ISIC_5716967,New York2
ISIC_7489521,New York2
ISIC_1214018,New York2
ISIC_2785362,New York2
ISIC_3642877,New York2
ISIC_7747998,New York2
ISIC_7651745,New York2
ISIC_0322660,New York2
ISIC_8541813,New York2
ISIC_6523645,New York2
ISIC_1926807,New York2
ISIC_3811339,New York2
ISIC_6343626,New York2
ISIC_0478979,New York2
ISIC_2046445,New York2
ISIC_6915882,New York2
ISIC_4492754,New York2
ISIC_7196573,New York2
ISIC_0939958,New York2
ISIC_2623420,New York2
ISIC_6013008,New York2
ISIC_3429759,New York2
ISIC_3341159,New York2
ISIC_0191276,New York2
ISIC_8403152,New York2
ISIC_7633204,New York2
ISIC_1479692,New York2
ISIC_2869606,New York2
ISIC_1832538,New York2
ISIC_3360646,New York2
ISIC_1469532,New York2
ISIC_0443195,New York2
ISIC_9611124,New York2
ISIC_4240225,New York2
ISIC_4066892,New York2
ISIC_7664219,New York2
ISIC_6708112,New York2
ISIC_9746722,New York2
ISIC_3107586,New York2
ISIC_1372928,New York2
ISIC_1111109,New York2
ISIC_7508477,New York2
ISIC_8356405,New York2
ISIC_5959935,New York2
ISIC_8083744,New York2
ISIC_3626576,New York2
ISIC_7341225,New York2
ISIC_5208776,New York2
ISIC_5337158,New York2
ISIC_9045599,New York2
ISIC_3236918,New York2
ISIC_6890961,New York2
ISIC_0218137,New York2
ISIC_3458204,New York2
ISIC_3421846,New York2
ISIC_6473915,New York2
ISIC_1856063,New York2
ISIC_3848912,New York2
ISIC_9241446,New York2
ISIC_5955057,New York2
ISIC_3331737,New York2
ISIC_9767513,New York2
ISIC_9879802,New York2
ISIC_3666865,New York2
ISIC_5256455,New York2
ISIC_9323064,New York2
ISIC_2249845,New York2
ISIC_0140720,New York2
ISIC_5562836,New York2
ISIC_4276647,New York2
ISIC_3182805,New York2
ISIC_8826496,New York2
ISIC_0112457,New York2
ISIC_4279516,New York2
ISIC_6920683,New York2
ISIC_5208168,New York2
ISIC_6347003,New York2
ISIC_7556680,New York2
ISIC_9074326,New York2
ISIC_5344574,New York2
ISIC_5918908,New York2
ISIC_5553918,New York2
ISIC_7914731,New York2
ISIC_0472351,New York2
ISIC_2615058,New York2
ISIC_7381816,New York2
ISIC_4568425,New York2
ISIC_1962844,New York2
ISIC_8135931,New York2
ISIC_1343302,New York2
ISIC_4997067,New York2
ISIC_7917871,New York2
ISIC_7474718,New York2
ISIC_1939413,New York2
ISIC_6494694,New York2
ISIC_8672974,New York2
ISIC_1838042,New York2
ISIC_4393640,New York2
ISIC_9380414,New York2
ISIC_8370088,New York2
ISIC_0103730,New York2
ISIC_1601532,New York2
ISIC_6342190,New York2
ISIC_6946803,New York2
ISIC_4743199,New York2
ISIC_3758803,New York2
ISIC_8504492,New York2
ISIC_7414188,New York2
ISIC_7745953,New York2
ISIC_4886164,New York2
ISIC_2243756,New York2
ISIC_2290284,New York2
ISIC_4212284,New York2
ISIC_3429725,New York2
ISIC_3180213,New York2
ISIC_9048840,New York2
ISIC_6498094,New York2
ISIC_9101387,New York2
ISIC_6134155,New York2
ISIC_7235128,New York2
ISIC_8200265,New York2
ISIC_0489982,New York2
ISIC_9740245,New York2
ISIC_2099850,New York2
ISIC_5889844,New York2
ISIC_1626681,New York2
ISIC_9819334,New York2
ISIC_2133528,New York2
ISIC_0962121,New York2
ISIC_7895545,New York2
ISIC_9187590,New York2
ISIC_0604571,New York2
ISIC_9568217,New York2
ISIC_9452568,New York2
ISIC_1990155,New York2
ISIC_8263857,New York2
ISIC_5810696,New York2
ISIC_3227202,New York2
ISIC_7589290,New York2
ISIC_5930265,New York2
ISIC_7904757,New York2
ISIC_2227940,New York2
ISIC_6015221,New York2
ISIC_4914689,New York2
ISIC_9452609,New York2
ISIC_7110531,New York2
ISIC_3160599,New York2
ISIC_2788756,New York2
ISIC_0868067,New York2
ISIC_7898880,New York2
ISIC_5475653,New York2
ISIC_9122199,New York2
ISIC_4480128,New York2
ISIC_0205337,New York2
ISIC_9771533,New York2
ISIC_1089173,New York2
ISIC_6243656,New York2
ISIC_8205812,New York2
ISIC_9017207,New York2
ISIC_9353578,New York2
ISIC_2060077,New York2
ISIC_8513151,New York2
ISIC_5299587,New York2
ISIC_5663517,New York2
ISIC_8933698,New York2
ISIC_3378080,New York2
ISIC_6426316,New York2
ISIC_8917575,New York2
ISIC_2476454,New York2
ISIC_2563948,New York2
ISIC_0235971,New York2
ISIC_0224332,New York2
ISIC_9154716,New York2
ISIC_3018257,New York2
ISIC_7529314,New York2
ISIC_6180140,New York2
ISIC_1429504,New York2
ISIC_7485852,New York2
ISIC_9185856,New York2
ISIC_6432255,New York2
ISIC_5727282,New York2
ISIC_3233147,New York2
ISIC_7961039,New York2
ISIC_0855174,New York2
ISIC_7852467,New York2
ISIC_1919342,New York2
ISIC_7427536,New York2
ISIC_8705318,New York2
ISIC_2128061,New York2
ISIC_5539279,New York2
ISIC_0259780,New York2
ISIC_0786784,New York2
ISIC_2631616,New York2
ISIC_9961567,New York2
ISIC_9865488,New York2
ISIC_6741865,New York2
ISIC_5882472,New York2
ISIC_0933158,New York2
ISIC_4727454,New York2
ISIC_2294973,New York2
ISIC_4177450,New York2
ISIC_2944098,New York2
ISIC_4126405,New York2
ISIC_4173993,New York2
ISIC_6790329,New York2
ISIC_7153852,New York2
ISIC_6086066,New York2
ISIC_3133338,New York2
ISIC_2402187,New York2
ISIC_8079352,New York2
ISIC_3877564,New York2
ISIC_3488179,New York2
ISIC_1547095,New York2
ISIC_1071783,New York2
ISIC_8291849,New York2
ISIC_8863818,New York2
ISIC_7221969,New York2
ISIC_7093108,New York2
ISIC_4310717,New York2
ISIC_6212874,New York2
ISIC_3206883,New York2
ISIC_8586456,New York2
ISIC_8381252,New York2
ISIC_9725795,New York2
ISIC_0464707,New York2
ISIC_7183651,New York2
ISIC_6548523,New York2
ISIC_4842908,New York2
ISIC_9091604,New York2
ISIC_7362828,New York2
ISIC_3281565,New York2
ISIC_9324976,New York2
ISIC_3621643,New York2
ISIC_9254641,New York2
ISIC_7408991,New York2
ISIC_8563029,New York2
ISIC_6604109,New York2
ISIC_9927486,New York2
ISIC_3897960,New York2
ISIC_1257579,New York2
ISIC_7781907,New York2
ISIC_9304776,New York2
ISIC_4714276,New York2
ISIC_6821074,New York2
ISIC_6951477,New York2
ISIC_2975167,New York2
ISIC_8947891,New York2
ISIC_9545547,New York2
ISIC_7705774,New York2
ISIC_4974868,New York2
ISIC_8190955,New York2
ISIC_5642041,New York2
ISIC_5762714,New York2
ISIC_5392117,New York2
ISIC_3182500,New York2
ISIC_7180218,New York2
ISIC_5359186,New York2
ISIC_7240363,New York2
ISIC_6186510,New York2
ISIC_7014017,New York2
ISIC_1365352,New York2
ISIC_3136432,New York2
ISIC_0135990,New York2
ISIC_3127359,New York2
ISIC_6770608,New York2
ISIC_7096885,New York2
ISIC_5857357,New York2
ISIC_1797052,New York2
ISIC_4730582,New York2
ISIC_4813568,New York2
ISIC_6494787,New York2
ISIC_6551901,New York2
ISIC_9537942,New York2
ISIC_8431340,New York2
ISIC_5907979,New York2
ISIC_7453676,New York2
ISIC_6667219,New York2
ISIC_0399142,New York2
ISIC_6384448,New York2
ISIC_7875640,New York2
ISIC_0428084,New York2
ISIC_6733658,New York2
ISIC_1176074,New York2
ISIC_2108849,New York2
ISIC_9210086,New York2
ISIC_3406437,New York2
ISIC_6794479,New York2
ISIC_0972869,New York2
ISIC_5095052,New York2
ISIC_4439689,New York2
ISIC_0446437,New York2
ISIC_7899041,New York2
ISIC_8937746,New York2
ISIC_8014228,New York2
ISIC_7883190,New York2
ISIC_8087949,New York2
ISIC_2283057,New York2
ISIC_6425262,New York2
ISIC_8458339,New York2
ISIC_8795050,New York2
ISIC_2393912,New York2
ISIC_9094343,New York2
ISIC_9603768,New York2
ISIC_7969855,New York2
ISIC_5123323,New York2
ISIC_9784994,New York2
ISIC_5592362,New York2
ISIC_6066292,New York2
ISIC_3127691,New York2
ISIC_5740807,New York2
ISIC_5449076,New York2
ISIC_8877949,New York2
ISIC_5909161,New York2
ISIC_0429825,New York2
ISIC_5477137,New York2
ISIC_7109491,New York2
ISIC_9750445,New York2
ISIC_5771732,New York2
ISIC_7783826,New York2
ISIC_8560106,New York2
ISIC_1421963,New York2
ISIC_1752997,New York2
ISIC_8863344,New York2
ISIC_8636116,New York2
ISIC_1833509,New York2
ISIC_9384946,New York2
ISIC_5091996,New York2
ISIC_7898061,New York2
ISIC_5367118,New York2
ISIC_9437700,New York2
ISIC_5038394,New York2
ISIC_2166645,New York2
ISIC_5076357,New York2
ISIC_4718049,New York2
ISIC_8806986,New York2
ISIC_1689823,New York2
ISIC_1099767,New York2
ISIC_9905625,New York2
ISIC_8600962,New York2
ISIC_6867242,New York2
ISIC_4687340,New York2
ISIC_5350216,New York2
ISIC_7830960,New York2
ISIC_0511862,New York2
ISIC_1431969,New York2
ISIC_3750329,New York2
ISIC_1863725,New York2
ISIC_6516395,New York2
ISIC_1618950,New York2
ISIC_7574976,New York2
ISIC_4936288,New York2
ISIC_9428465,New York2
ISIC_4019372,New York2
ISIC_3924603,New York2
ISIC_6060942,New York2
ISIC_8002685,New York2
ISIC_5015551,New York2
ISIC_8198928,New York2
ISIC_2626164,New York2
ISIC_4633843,New York2
ISIC_2116449,New York2
ISIC_0545679,New York2
ISIC_7384432,New York2
ISIC_2144690,New York2
ISIC_7328646,New York2
ISIC_5544398,New York2
ISIC_7466175,New York2
ISIC_1040820,New York2
ISIC_4630013,New York2
ISIC_8997516,New York2
ISIC_6761840,New York2
ISIC_5347969,New York2
ISIC_4560389,New York2
ISIC_4130156,New York2
ISIC_6744732,New York2
ISIC_5123057,New York2
ISIC_8390159,New York2
ISIC_7993120,New York2
ISIC_9202586,New York2
ISIC_2757370,New York2
ISIC_6713972,New York2
ISIC_4330588,New York2
ISIC_9641799,New York2
ISIC_0423655,New York2
ISIC_7980127,New York2
ISIC_4464310,New York2
ISIC_8591741,New York2
ISIC_8732565,New York2
ISIC_1259169,New York2
ISIC_4950279,New York2
ISIC_0777975,New York2
ISIC_4990737,New York2
ISIC_9007400,New York2
ISIC_0483530,New York2
ISIC_9130035,New York2
ISIC_5369138,New York2
ISIC_1277350,New York2
ISIC_0371997,New York2
ISIC_6988698,New York2
ISIC_1142182,New York2
ISIC_2361705,New York2
ISIC_3962990,New York2
ISIC_4985027,New York2
ISIC_8752021,New York2
ISIC_6534578,New York2
ISIC_0767110,New York2
ISIC_9234782,New York2
ISIC_4532010,New York2
ISIC_2750724,New York2
ISIC_3444126,New York2
ISIC_4891433,New York2
ISIC_6444362,New York2
ISIC_4720110,New York2
ISIC_5743254,New York2
ISIC_0737161,New York2
ISIC_0760717,New York2
ISIC_6780662,New York2
ISIC_8035687,New York2
ISIC_8464434,New York2
ISIC_5991850,New York2
ISIC_1546367,New York2
ISIC_8839489,New York2
ISIC_5620802,New York2
ISIC_1907322,New York2
ISIC_4347535,New York2
ISIC_6364763,New York2
ISIC_8680647,New York2
ISIC_6647306,New York2
ISIC_0517084,New York2
ISIC_3303974,New York2
ISIC_7347156,New York2
ISIC_6866262,New York2
ISIC_4506056,New York2
ISIC_8653978,New York2
ISIC_0457683,New York2
ISIC_1571132,New York2
ISIC_6113814,New York2
ISIC_0453394,New York2
ISIC_8255784,New York2
ISIC_8598119,New York2
ISIC_4477663,New York2
ISIC_7191988,New York2
ISIC_7175579,New York2
ISIC_2783936,New York2
ISIC_7683745,New York2
ISIC_8080515,New York2
ISIC_5383422,New York2
ISIC_7078388,New York2
ISIC_8708106,New York2
ISIC_0669355,New York2
ISIC_4308751,New York2
ISIC_0501108,New York2
ISIC_8288855,New York2
ISIC_9076510,New York2
ISIC_4738295,New York2
ISIC_5916208,New York2
ISIC_7252263,New York2
ISIC_0905367,New York2
ISIC_7826735,New York2
ISIC_4353888,New York2
ISIC_0081584,New York2
ISIC_8708893,New York2
ISIC_6407606,New York2
ISIC_8815430,New York2
ISIC_8103152,New York2
ISIC_2899773,New York2
ISIC_1636427,New York2
ISIC_7569242,New York2
ISIC_6686330,New York2
ISIC_7946161,New York2
ISIC_6041443,New York2
ISIC_9696015,New York2
ISIC_4593872,New York2
ISIC_1855530,New York2
ISIC_6457212,New York2
ISIC_4092548,New York2
ISIC_3222339,New York2
ISIC_2201020,New York2
ISIC_2436560,New York2
ISIC_7402662,New York2
ISIC_7437913,New York2
ISIC_7481964,New York2
ISIC_2274046,New York2
ISIC_3200875,New York2
ISIC_0998962,New York2
ISIC_9631487,New York2
ISIC_7484771,New York2
ISIC_9535192,New York2
ISIC_3335505,New York2
ISIC_3714766,New York2
ISIC_7979899,New York2
ISIC_1860707,New York2
ISIC_3903680,New York2
ISIC_2277806,New York2
ISIC_3064935,New York2
ISIC_5619717,New York2
ISIC_4983958,New York2
ISIC_5909577,New York2
ISIC_1789897,New York2
ISIC_4459528,New York2
ISIC_7109857,New York2
ISIC_6969292,New York2
ISIC_7476613,New York2
ISIC_6701634,New York2
ISIC_7012810,New York2
ISIC_6644377,New York2
ISIC_3389695,New York2
ISIC_7241668,New York2
ISIC_5094969,New York2
ISIC_0307984,New York2
ISIC_7714994,New York2
ISIC_2489767,New York2
ISIC_0136396,New York2
ISIC_7156962,New York2
ISIC_0552701,New York2
ISIC_8412624,New York2
ISIC_5257528,New York2
ISIC_7410963,New York2
ISIC_0148118,New York2
ISIC_2991354,New York2
ISIC_4093917,New York2
ISIC_7917197,New York2
ISIC_7462953,New York2
ISIC_8061603,New York2
ISIC_7294776,New York2
ISIC_9531992,New York2
ISIC_0565639,New York2
ISIC_6016668,New York2
ISIC_7747636,New York2
ISIC_4818378,New York2
ISIC_0555938,New York2
ISIC_1330439,New York2
ISIC_8625813,New York2
ISIC_0592761,New York2
ISIC_3471297,New York2
ISIC_4753959,New York2
ISIC_4573039,New York2
ISIC_8888094,New York2
ISIC_2808223,New York2
ISIC_2954389,New York2
ISIC_8568000,New York2
ISIC_6366417,New York2
ISIC_6080966,New York2
ISIC_0051799,New York2
ISIC_5557949,New York2
ISIC_7031405,New York2
ISIC_6793626,New York2
ISIC_0118792,New York2
ISIC_3850265,New York2
ISIC_6046720,New York2
ISIC_2271767,New York2
ISIC_2663709,New York2
ISIC_7751373,New York2
ISIC_5597363,New York2
ISIC_7837335,New York2
ISIC_3401800,New York2
ISIC_1583679,New York2
ISIC_4407580,New York2
ISIC_0645477,New York2
ISIC_8582111,New York2
ISIC_3718172,New York2
ISIC_1298339,New York2
ISIC_0709809,New York2
ISIC_1839246,New York2
ISIC_6289926,New York2
ISIC_2508280,New York2
ISIC_3579423,New York2
ISIC_1949126,New York2
ISIC_7407079,New York2
ISIC_1558504,New York2
ISIC_3557527,New York2
ISIC_6710054,New York2
ISIC_2310935,New York2
ISIC_9552204,New York2
ISIC_9465773,New York2
ISIC_1936297,New York2
ISIC_7820852,New York2
ISIC_6897540,New York2
ISIC_7323448,New York2
ISIC_4849342,New York2
ISIC_9311922,New York2
ISIC_8535481,New York2
ISIC_7383685,New York2
ISIC_3001197,New York2
ISIC_8144369,New York2
ISIC_8827801,New York2
ISIC_6353793,New York2
ISIC_4223923,New York2
ISIC_7938135,New York2
ISIC_0353247,New York2
ISIC_6405019,New York2
ISIC_8897775,New York2
ISIC_6288741,New York2
ISIC_3040722,New York2
ISIC_3506656,New York2
ISIC_0862350,New York2
ISIC_0567265,New York2
ISIC_4850313,New York2
ISIC_1607865,New York2
ISIC_4865307,New York2
ISIC_9438037,New York2
ISIC_6603948,New York2
ISIC_2548833,New York2
ISIC_5569369,New York2
ISIC_9655457,New York2
ISIC_6098021,New York2
ISIC_8872225,New York2
ISIC_7217456,New York2
ISIC_6604352,New York2
ISIC_5635819,New York2
ISIC_0591484,New York2
ISIC_1284958,New York2
ISIC_1126550,New York2
ISIC_4646206,New York2
ISIC_7268223,New York2
ISIC_8212790,New York2
ISIC_5209280,New York2
ISIC_9401172,New York2
ISIC_8871930,New York2
ISIC_8624049,New York2
ISIC_3905170,New York2
ISIC_9766688,New York2
ISIC_6852638,New York2
ISIC_5430595,New York2
ISIC_9104229,New York2
ISIC_7126269,New York2
ISIC_4939763,New York2
ISIC_4524488,New York2
ISIC_7126708,New York2
ISIC_5847182,New York2
ISIC_8108099,New York2
ISIC_1384793,New York2
ISIC_3112053,New York2
ISIC_9643462,New York2
ISIC_2975850,New York2
ISIC_3711801,New York2
ISIC_2826511,New York2
ISIC_1578885,New York2
ISIC_1884970,New York2
ISIC_1496469,New York2
ISIC_3757004,New York2
ISIC_7143489,New York2
ISIC_7232445,New York2
ISIC_1960009,New York2
ISIC_1585971,New York2
ISIC_2986485,New York2
ISIC_3961887,New York2
ISIC_7803822,New York2
ISIC_0663387,New York2
ISIC_3519679,New York2
ISIC_5324644,New York2
ISIC_2693316,New York2
ISIC_5356349,New York2
ISIC_5145385,New York2
ISIC_4967361,New York2
ISIC_8838144,New York2
ISIC_2599634,New York2
ISIC_4950354,New York2
ISIC_2344163,New York2
ISIC_3045939,New York2
ISIC_9196954,New York2
ISIC_3094758,New York2
ISIC_0290144,New York2
ISIC_8436194,New York2
ISIC_1437062,New York2
ISIC_0651512,New York2
ISIC_6240570,New York2
ISIC_1001430,New York2
ISIC_0525932,New York2
ISIC_3860402,New York2
ISIC_8188974,New York2
ISIC_5843614,New York2
ISIC_8711662,New York2
ISIC_7683429,New York2
ISIC_8565608,New York2
ISIC_0992261,New York2
ISIC_1028374,New York2
ISIC_6299036,New York2
ISIC_0587266,New York2
ISIC_5847334,New York2
ISIC_6875745,New York2
ISIC_4160844,New York2
ISIC_2702619,New York2
ISIC_0401647,New York2
ISIC_3179153,New York2
ISIC_0875614,New York2
ISIC_5729818,New York2
ISIC_4117448,New York2
ISIC_0799487,New York2
ISIC_8023672,New York2
ISIC_7659537,New York2
ISIC_3125124,New York2
ISIC_5755245,New York2
ISIC_8298139,New York2
ISIC_0593159,New York2
ISIC_6589548,New York2
ISIC_1330850,New York2
ISIC_4965308,New York2
ISIC_4411089,New York2
ISIC_8821742,New York2
ISIC_0514777,New York2
ISIC_6303895,New York2
ISIC_9592626,New York2
ISIC_6256967,New York2
ISIC_1742207,New York2
ISIC_9899364,New York2
ISIC_1146051,New York2
ISIC_2141209,New York2
ISIC_6765543,New York2
ISIC_1493992,New York2
ISIC_7922659,New York2
ISIC_0249688,New York2
ISIC_1460249,New York2
ISIC_0925325,New York2
ISIC_9927015,New York2
ISIC_6217950,New York2
ISIC_9699426,New York2
ISIC_0602893,New York2
ISIC_1966992,New York2
ISIC_6596655,New York2
ISIC_0690744,New York2
ISIC_1160972,New York2
ISIC_0186998,New York2
ISIC_3900977,New York2
ISIC_7349440,New York2
ISIC_5277926,New York2
ISIC_8427534,New York2
ISIC_5784659,New York2
ISIC_5336791,New York2
ISIC_9543704,New York2
ISIC_2614015,New York2
ISIC_3493343,New York2
ISIC_9870600,New York2
ISIC_0468002,New York2
ISIC_9357335,New York2
ISIC_6472700,New York2
ISIC_7273804,New York2
ISIC_6775828,New York2
ISIC_6999149,New York2
ISIC_0890978,New York2
ISIC_8645393,New York2
ISIC_1406759,New York2
ISIC_6650334,New York2
ISIC_8784635,New York2
ISIC_1805743,New York2
ISIC_6394319,New York2
ISIC_5416608,New York2
ISIC_4576334,New York2
ISIC_3909215,New York2
ISIC_6796858,New York2
ISIC_7765349,New York2
ISIC_9380014,New York2
ISIC_9690971,New York2
ISIC_8868892,New York2
ISIC_3347291,New York2
ISIC_2102374,New York2
ISIC_9183913,New York2
ISIC_2354921,New York2
ISIC_2916754,New York2
ISIC_7545432,New York2
ISIC_2430686,New York2
ISIC_5364599,New York2
ISIC_6949373,New York2
ISIC_4629662,New York2
ISIC_5337236,New York2
ISIC_9084060,New York2
ISIC_3000292,New York2
ISIC_9913448,New York2
ISIC_2560600,New York2
ISIC_8171432,New York2
ISIC_6894371,New York2
ISIC_4761058,New York2
ISIC_0218248,New York2
ISIC_0925996,New York2
ISIC_1157493,New York2
ISIC_5083884,New York2
ISIC_5877136,New York2
ISIC_9260532,New York2
ISIC_6696802,New York2
ISIC_1431322,New York2
ISIC_6251739,New York2
ISIC_8968467,New York2
ISIC_5219984,New York2
ISIC_8590029,New York2
ISIC_5879786,New York2
ISIC_9612785,New York2
ISIC_5435484,New York2
ISIC_6605399,New York2
ISIC_9591897,New York2
ISIC_9389491,New York2
ISIC_3000299,New York2
ISIC_1488253,New York2
ISIC_6574040,New York2
ISIC_6746681,New York2
ISIC_0925734,New York2
ISIC_5935679,New York2
ISIC_9622866,New York2
ISIC_6899527,New York2
ISIC_2167440,New York2
ISIC_4382761,New York2
ISIC_2102830,New York2
ISIC_4120704,Barcelona2
ISIC_7245999,Barcelona2
ISIC_2996668,Barcelona2
ISIC_9399967,Barcelona2
ISIC_8855901,Barcelona2
ISIC_0626118,Barcelona2
ISIC_2146087,Barcelona2
ISIC_0584566,Barcelona2
ISIC_7216877,Barcelona2
ISIC_3509891,Barcelona2
ISIC_9661108,Barcelona2
ISIC_8036377,Barcelona2
ISIC_7440448,Barcelona2
ISIC_9116587,Barcelona2
ISIC_6388940,Barcelona2
ISIC_1633379,Barcelona2
ISIC_5502229,Barcelona2
ISIC_9907084,Barcelona2
ISIC_4925442,Barcelona2
ISIC_5760582,Barcelona2
ISIC_9870885,Barcelona2
ISIC_5585279,Barcelona2
